$contributor.employer.matched
                                                   (Intercept)  cycle2020
DARLING INGREDIENTS INC.                         -0.0055968115 0.08296006
DART INDUSTRIES INC                              -0.5362888302 0.08296006
DAS Acquisition Inc.                              0.4153037058 0.08296006
DAS Inc                                          -0.3282683574 0.08296006
Daseke, Inc.                                     -0.1856264601 0.08296006
DATA CONVERSION LABORATORY                       -0.3996927532 0.08296006
Data Device Corp                                 -0.4016162346 0.08296006
DATA DIMENSIONS INC                              -0.2681929321 0.08296006
DATA I/O CORP                                    -0.3014664419 0.08296006
DATA NATIONAL CORP                               -0.5295657774 0.08296006
Data Storage Corp                                -0.3968298317 0.08296006
Data443 Risk Mitigation, Inc.                    -0.1763332783 0.08296006
DATACARD CORP                                    -0.1165650726 0.08296006
Datadog, Inc.                                    -0.3532817340 0.08296006
DATAKEY INC                                      -0.3808400101 0.08296006
DATALINK CORP                                    -0.4316318927 0.08296006
DATAMETRICS CORP                                  0.2938255115 0.08296006
DATAPATH INC                                     -0.3528504257 0.08296006
DATASIGHT CORP                                   -0.3285092735 0.08296006
DataStax, Inc.                                   -0.3663784872 0.08296006
DATATEC SYSTEMS INC                              -0.5523218365 0.08296006
DATATRAK INTERNATIONAL INC                       -0.2658387480 0.08296006
DATAWATCH CORP                                   -0.2950376918 0.08296006
DATAWORKS CORP                                   -0.4526962351 0.08296006
DATUM INC                                        -0.1554424207 0.08296006
DAVCO RESTAURANTS INC                             0.7139264682 0.08296006
DAVE & BUSTERS INC                               -0.5462773147 0.08296006
DAVEY TREE EXPERT CO                             -0.4701803368 0.08296006
DAVI LUXURY BRAND GROUP, INC.                    -0.3693147233 0.08296006
DAVIDS BRIDAL INC                                -0.4397803996 0.08296006
DAVIDSON & ASSOCIATES INC                         0.0443116470 0.08296006
DAVIDsTEA Inc.                                   -0.5346451688 0.08296006
DAVIS & ASSOCIATES                                0.0625890077 0.08296006
DAVITA INC.                                      -0.3658135908 0.08296006
DAWSON GEOPHYSICAL CO                             0.0829891249 0.08296006
Day One Biopharmaceuticals, Inc.                 -0.4194540970 0.08296006
DAY SURGERY INC                                  -0.3383811995 0.08296006
Dayforce, Inc.                                   -0.3404373546 0.08296006
DAYTON POWER & LIGHT CO                           0.3405662058 0.08296006
DAYTON SUPERIOR CORP                             -0.4558606407 0.08296006
DBS INDUSTRIES INC                               -0.1228461275 0.08296006
DCA Asset Management, Inc.                       -0.3108939894 0.08296006
DCP Holding CO                                   -0.4047326598 0.08296006
DCP MIDSTREAM, LLC                               -0.4032674542 0.08296006
DCT Industrial Trust Inc.                        -0.2050272351 0.08296006
DDC Enterprise Ltd                               -0.3840988929 0.08296006
DDI CORP                                         -0.3105891691 0.08296006
Dealertrack Technologies, Inc                    -0.4104768162 0.08296006
DEAN & DELUCA INC                                -0.6031721260 0.08296006
DEAN FOODS CO                                    -0.4681742889 0.08296006
DEAN HOLDING CO                                  -0.3383582028 0.08296006
DEBARTOLO REALTY CORP                            -0.4291530771 0.08296006
Deca Investments, Inc.                           -0.4474392656 0.08296006
Decibel Therapeutics, Inc.                       -0.4461509437 0.08296006
Deciphera Pharmaceuticals, Inc.                  -0.3809183122 0.08296006
DecisionPoint Systems, Inc.                       0.2984722301 0.08296006
DECISIONQUEST INC                                -0.3740527059 0.08296006
DECKERS OUTDOOR CORP                             -0.4887082024 0.08296006
DECORIZE INC                                      0.2403328684 0.08296006
Decoy Therapeutics Inc.                          -0.4836547673 0.08296006
DEEP FISSION, INC.                                0.2995151666 0.08296006
Deep Green Waste & Recycling, Inc.               -0.7112494357 0.08296006
DEEPTECH INTERNATIONAL INC                        0.3876362166 0.08296006
DEER VALLEY CORP                                 -0.3707851437 0.08296006
DEERE & CO                                       -0.4042890378 0.08296006
DEERWOOD INC                                     -0.2005583283 0.08296006
Definitive Healthcare Corp.                      -0.3748266425 0.08296006
DEI Holdings, Inc.                               -0.2919198099 0.08296006
DEL MONTE CORP                                   -0.3387076566 0.08296006
DEL MONTE FOODS CO                               -0.3138668218 0.08296006
DEL WEBB CORP                                    -0.3234943067 0.08296006
DELAWARE LIFE INSURANCE CO                       -0.3667365467 0.08296006
DELCATH SYSTEMS, INC.                            -0.3901610682 0.08296006
Delek US Energy, Inc.                             0.3000264343 0.08296006
Delek US Holdings, Inc.                          -0.2248932515 0.08296006
DELHAIZE AMERICA LLC                             -0.4731770819 0.08296006
DELHAIZE GROUP                                   -0.3064799531 0.08296006
DELL INC                                         -0.2844480994 0.08296006
Dell Technologies Inc.                           -0.2273356081 0.08296006
DELPHI CORP                                      -0.4169362681 0.08296006
DELPHI FINANCIAL GROUP, INC.                     -0.0461063527 0.08296006
Delphi Technologies PLC                          -0.2918316122 0.08296006
DELTA AIR LINES, INC.                            -0.2674630345 0.08296006
DELTA APPAREL, INC                               -0.3037030147 0.08296006
DELTA CORP. HOLDINGS Ltd                          0.1018952049 0.08296006
DELTA GALIL INDUSTRIES LTD                       -0.3367157941 0.08296006
DELTA TRANSPORTATION LTD                         -0.5207456131 0.08296006
DeltaSoft Corp                                   -0.2395823326 0.08296006
DELTEK, INC                                      -0.3706089417 0.08296006
DELTIC TIMBER CORP                                0.1842392239 0.08296006
DELTONA CORP                                     -0.4843140571 0.08296006
Deltron, Inc.                                    -0.3879525883 0.08296006
DELUXE CORP                                      -0.4101912155 0.08296006
DemandTec, Inc.                                  -0.1686867235 0.08296006
Demandware Inc                                   -0.3320278950 0.08296006
DENALI INC                                       -0.4077806848 0.08296006
Denali Therapeutics Inc.                         -0.4004131976 0.08296006
DENBURY INC                                      -0.0114798818 0.08296006
DENDREON CORP                                    -0.4396673597 0.08296006
DENNY'S Corp                                     -0.3719004206 0.08296006
Denso Corp                                       -0.3479521680 0.08296006
DENTAL CARE ALLIANCE INC                         -0.4176596912 0.08296006
DENTSPLY INTERNATIONAL INC                       -0.3792242196 0.08296006
DENTSPLY SIRONA Inc.                             -0.2511416939 0.08296006
DEP CORP                                         -0.3520605277 0.08296006
DEPOTECH CORP                                    -0.1512042059 0.08296006
DEPUY INC                                        -0.4022198216 0.08296006
DERMA SCIENCES, INC.                             -0.3823178977 0.08296006
DERMAdoctor, Inc.                                -0.6163305509 0.08296006
Dermavant Sciences Ltd                           -0.0219900024 0.08296006
Dermira, Inc.                                    -0.1180242607 0.08296006
DermTech, Inc.                                   -0.3502316055 0.08296006
DESA HOLDINGS CORP                               -0.3879715283 0.08296006
DESA INTERNATIONAL INC                           -0.3954363405 0.08296006
DESCARTES SYSTEMS GROUP INC                      -0.3400619336 0.08296006
DESIGN WITHIN REACH INC                          -0.4670889306 0.08296006
DESIGNATRONICS INC                               -0.2947074817 0.08296006
Designer Brands Inc.                             -0.1987974505 0.08296006
Desktop Metal, Inc.                              -0.4119267587 0.08296006
DESOTO INC                                       -0.3610091907 0.08296006
DESRI Inc.                                       -0.2263652397 0.08296006
Destination Maternity Corp                       -0.5065494856 0.08296006
DESTINATION XL GROUP, INC.                       -0.4175394165 0.08296006
DETAILS INC                                      -0.4324691952 0.08296006
DETAR HOSPITAL LLC                               -0.6138563857 0.08296006
DETERMINE, INC.                                  -0.3650533951 0.08296006
